key,position,pi,pi_low,pi_up,xsi,xsi_low,xsi_up,pi2,pi2_low,pi2_up,fwh,fwh_low,fwh_up,thw,thw_low,thw_up,TD,TD_low,TD_up,sites
d.82001-83001,82001,0.00767767759576,0.00737262878926,0.00785533664567,0.747756510214,0.741219632002,0.755604470711,0.281406699265,0.265416194777,0.292043308788,0.00750447129425,0.00706415013081,0.00780949146587,0.00784435367227,0.00765559370831,0.00798601450186,-0.0273226079217,-0.10642472437,0.0262399308414,758876
d.52001-53001,52001,0.00768655537715,0.00755862914713,0.00786096313674,0.748416582847,0.740984550327,0.755358443139,0.285683352671,0.27777398875,0.291959910823,0.00762339952042,0.0073883722241,0.00784640038776,0.00785049832219,0.00772394890967,0.00798591112641,-0.0257696324057,-0.0794812556458,0.0279265626708,1394545
u.42001-43001,-43001,0.00775712527043,0.00754612366858,0.00789140070692,0.747929336431,0.741812435014,0.754463150245,0.288896247618,0.282047899216,0.296294522024,0.00762065603659,0.00735644877529,0.00783128614571,0.0078240234899,0.00766703938615,0.00792153614798,0.0267797472961,-0.0106783795142,0.0692202590932,1704722
d.1001-2001,1001,0.00754384746916,0.007493567048,0.00760358822863,0.749104652732,0.747261923266,0.750317098036,0.29051682057,0.288645833325,0.292994659678,0.00752737151989,0.00746643736859,0.00760409840255,0.00764976445694,0.00761524724984,0.00769028508867,0.00421624073562,-0.00679406253053,0.0198577859666,17385469
u.83001-84001,-84001,0.0079337211997,0.0077429057751,0.00812607125465,0.751351909185,0.74456825993,0.759041603735,0.290155949569,0.281778418313,0.297642084768,0.00799967723642,0.00773987542999,0.0083066648457,0.00801894877739,0.00780544065186,0.00816989335098,0.0179249127811,-0.0393195808944,0.0591455999543,810109
u.16001-17001,-17001,0.00766852702151,0.00755203917038,0.00775809991327,0.753131645445,0.749385300534,0.757200782998,0.288669774366,0.285255965738,0.293202604997,0.00775875723026,0.00760392544988,0.0078595207174,0.0077952482414,0.00771394158919,0.00784695709412,-0.00605488267537,-0.0367857387953,0.0197065877531,3787855
u.87001-88001,-88001,0.00746589898869,0.00721302116294,0.00774110011831,0.754419410745,0.747118624148,0.763810943702,0.283322147248,0.271864847184,0.291469634102,0.00743693668421,0.00715768343143,0.00782599041491,0.00763314874558,0.00744529087333,0.00780674971829,-0.0301477179032,-0.102513113284,0.0296780313429,763606
d.98001-99001,98001,0.00780017943799,0.00746676982009,0.00804208238397,0.754573965566,0.744511476954,0.765898414931,0.280365114342,0.268565772538,0.294163458976,0.00764123674126,0.00723989435533,0.00817155255093,0.00793308589227,0.00770343200678,0.00814537187734,-0.00817265134237,-0.095750860889,0.0567845577376,580878
u.11001-12001,-12001,0.00763337602501,0.00754461479044,0.00772309840921,0.752021955298,0.74888833015,0.756040966048,0.287886742186,0.284298097508,0.291486086458,0.00767187357099,0.00758079206555,0.00779049164037,0.00774938601025,0.00767608044866,0.00782145189131,-0.000575137571855,-0.0320384759718,0.0204127505766,5007838
d.25001-26001,25001,0.00763595087724,0.00751242789756,0.00780912013978,0.74968998806,0.746052457584,0.754817614336,0.291925146288,0.287309901009,0.297033631098,0.007645772161,0.00744917076405,0.00785460991901,0.00776546710869,0.00765756967717,0.00788187254714,-0.00785415352587,-0.0400959370287,0.0186150959216,2706260
u.22001-23001,-23001,0.00754555672123,0.00744415180049,0.00763397489168,0.753919223606,0.750603304205,0.75868402419,0.287392711113,0.281644717622,0.292302315838,0.00762472933648,0.00748518354237,0.00775283349822,0.00770982473501,0.00762867567488,0.0077805144986,-0.0275736735257,-0.0559819937985,-0.00146988426387,2962481
d.36001-37001,36001,0.00779187718234,0.00768711042004,0.00792648945027,0.750080876406,0.744804076043,0.754146144762,0.289995261752,0.282934099137,0.297349335178,0.00776626437469,0.00758917705456,0.00796702538891,0.00787691754287,0.00778571051058,0.00798298474908,0.017210608796,-0.0141774925547,0.0563276617192,1958724
u.57001-58001,-58001,0.00763728889631,0.00748525344286,0.0077856380529,0.745733657553,0.738687284296,0.751356277643,0.291577310758,0.283891709074,0.297943179812,0.00758932133919,0.00734310521155,0.00782445802354,0.00775800408428,0.0076260572287,0.00791081209552,-0.00308848475501,-0.0372189327027,0.0449090617141,1320410
d.81001-82001,81001,0.00772236141258,0.00748217712878,0.00794268160929,0.747107142857,0.739479813665,0.756528656007,0.279145649348,0.267069931571,0.291608600178,0.00744678653866,0.00708813465369,0.00785680157524,0.00784552754847,0.00768912497517,0.00806362053985,-0.00367980279577,-0.0628504023282,0.059349021699,764488
d.89001-90001,89001,0.00785152092355,0.00760306565472,0.00806511469978,0.754179533368,0.748225833543,0.763485429448,0.274368064736,0.259274387314,0.28416903652,0.00776156639148,0.00730407148844,0.00818183256014,0.00803657431165,0.00786373194446,0.00820843012458,-0.0348999070339,-0.11492115232,0.0214808006799,669344
u.47001-48001,-48001,0.00777583558433,0.00760737226946,0.00798143258308,0.74956492259,0.744281490474,0.755476962648,0.285191367867,0.277777659458,0.29178764518,0.00765733837884,0.00740707241418,0.00790205151727,0.00788349305344,0.00774295869218,0.00801638890435,0.00502444317158,-0.0422563508429,0.0511472766345,1556599
u.2001-3001,-3001,0.0075507591242,0.00749606094782,0.00761049814931,0.749863219552,0.747951398644,0.751562953715,0.288554949423,0.285175769944,0.291844161744,0.007495170292,0.00739714925278,0.00758280763778,0.00767514383608,0.00762848245228,0.00772951086791,-0.00584173951781,-0.0217708359951,0.00875019412206,11277161
u.34001-35001,-35001,0.00779452722152,0.00768673250294,0.0079306704019,0.746458340735,0.741398039952,0.751132793359,0.290924792218,0.285265467469,0.297331922259,0.0076796764232,0.00749107207513,0.00792974356641,0.00784087727276,0.00773464824793,0.00796259573333,0.0380248906538,0.00422756959729,0.0737886465626,2060339
d.18001-19001,18001,0.00762921448635,0.00750228135474,0.00770661716782,0.75027037796,0.747409589429,0.754000570404,0.289156805832,0.283915110989,0.294107335741,0.00758390080616,0.00742974751174,0.00773078177761,0.00775846376837,0.00766730730301,0.00781883280507,-0.00777175078287,-0.039371111137,0.0171243410016,3615267
d.73001-74001,73001,0.00771267630934,0.00757167723929,0.00796805547231,0.762830068143,0.754673274084,0.769615876241,0.291324019524,0.281071040441,0.302542646347,0.0080745432061,0.00776820375649,0.00842430661488,0.00791224910875,0.0077685674367,0.00808447446186,-0.0442613474645,-0.0900332275551,0.00982781206542,903589
d.72001-73001,72001,0.00788117876732,0.00764571158513,0.00811967043028,0.754471193883,0.74536376494,0.761204437628,0.287239002973,0.2755551347,0.297943721342,0.00796191093988,0.00762893135244,0.00831936096276,0.00801748063728,0.00786434350275,0.00819708504024,-0.00922613020002,-0.0761704515303,0.0376802471866,922348
